GEO_ID_2,GEO_ID,MSA,POP_M_15_19,PER_M_15_19_MAR,PER_M_15_19_WID,PER_M_15_19_DIV,PER_M_15_19_SEP,PER_M_15_19_UNMAR,POP_M_20_34,PER_M_20_34_MAR,PER_M_20_34_WID,PER_M_20_34_DIV,PER_M_20_34_SEP,PER_M_20_34_UNMAR,POP_M_35_44,PER_M_35_44_MAR,PER_M_35_44_WID,PER_M_35_44_DIV,PER_M_35_44_SEP,PER_M_35_44_UNMAR,POP_M_45_54,PER_M_45_54_MAR,PER_M_45_54_WID,PER_M_45_54_DIV,PER_M_45_54_SEP,PER_M_45_54_UNMAR,POP_M_55_64,PER_M_55_64_MAR,PER_M_55_64_WID,PER_M_55_64_DIV,PER_M_55_64_SEP,PER_M_55_64_UNMAR,POP_M_65_OVER,PER_M_65_OVER_MAR,PER_M_65_OVER_WID,PER_M_65_OVER_DIV,PER_M_65_OVER_SEP,PER_M_65_OVER_UNMAR,POP_F_15_19,PER_F_15_19_MAR,PER_F_15_19_WID,PER_F_15_19_DIV,PER_F_15_19_SEP,PER_F_15_19_UNMAR,POP_F_20_34,PER_F_20_34_MAR,PER_F_20_34_WID,PER_F_20_34_DIV,PER_F_20_34_SEP,PER_F_20_34_UNMAR,POP_F_35_44,PER_F_35_44_MAR,PER_F_35_44_WID,PER_F_35_44_DIV,PER_F_35_44_SEP,PER_F_35_44_UNMAR,POP_F_45_54,PER_F_45_54_MAR,PER_F_45_54_WID,PER_F_45_54_DIV,PER_F_45_54_SEP,PER_F_45_54_UNMAR,POP_F_55_64,PER_F_55_64_MAR,PER_F_55_64_WID,PER_F_55_64_DIV,PER_F_55_64_SEP,PER_F_55_64_UNMAR,POP_F_65_OVER,PER_F_65_OVER_MAR,PER_F_65_OVER_WID,PER_F_65_OVER_DIV,PER_F_65_OVER_SEP,PER_F_65_OVER_UNMAR
29420,310M100US29420,"Lake Havasu City-Kingman, AZ Metro Area",6356,0.9,0,0.6,0,98.4,14085,29.7,0.3,7.8,2.3,59.9,10712,55.6,0.6,17,3.2,23.5,14013,57.4,0.9,24,4.7,12.9,15073,67.6,3.2,21.1,3,5,21752,72.9,11,12.6,1,2.5,5771,1.8,0,0.3,0.5,97.4,13318,45,0.1,9.5,4.3,41.2,10712,60.9,1.7,22,4.3,11.1,14659,61.4,4,22.6,4,8,15792,70.1,9.2,15.8,2.2,2.6,22008,53.3,32.5,11.7,0.8,1.7
29460,310M100US29460,"Lakeland-Winter Haven, FL Metro Area",20823,1.3,0,0.1,0.2,98.4,53104,35.6,0.1,4.3,2,58,37374,63.1,0.6,12.3,4,20,38142,65,1.2,16.5,2.8,14.5,33396,71.8,2.6,17.5,1.7,6.3,47457,77,11.9,8.1,1.1,1.9,19660,2.6,0,0.1,0,97.3,53117,45,0.2,5.9,3.5,45.3,37069,65,1.4,17,4.4,12.2,39594,62.8,3.8,20.4,4.4,8.6,37904,66.1,9.8,18.3,1.8,4,56254,50.3,36.4,10.4,1,2
29540,310M100US29540,"Lancaster, PA Metro Area",19595,0.4,0,0,0,99.6,46439,38.4,0.1,3.3,0.8,57.3,32659,72.1,0.1,8.3,2.2,17.2,36534,74.1,0.7,12.4,2.6,10.2,28169,80.6,2,11,1.8,4.7,32135,77.7,12.5,5.8,0.7,3.3,19172,0.3,0,0.2,0,99.4,46700,46.7,0.2,3.6,2.1,47.4,33248,71.2,0.4,11.5,3.2,13.7,37872,71.7,2.4,13.8,2.9,9.2,29842,72.8,6,13.5,1.8,5.9,42878,47.8,38.4,7.9,0.6,5.3
29620,310M100US29620,"Lansing-East Lansing, MI Metro Area",20457,0.4,0,0,0,99.6,54952,27.6,0,2.3,0.7,69.4,27877,65.5,0.2,12.3,1.3,20.7,31548,68.2,0.7,17.7,1.6,11.8,25317,74.1,1.5,15.8,0.9,7.6,22092,72.5,11.7,10.2,0.9,4.7,20683,0.4,0,0.1,0.2,99.3,55369,32.6,0.1,3.4,1,63,29348,64.7,1.7,14.8,2.6,16.3,33975,65.1,2.4,18.9,1.9,11.8,27189,64.2,6.3,20.5,1.4,7.7,29507,44.9,39.2,11.5,0.6,3.9
29700,310M100US29700,"Laredo, TX Metro Area",11205,1,0.1,0,0.2,98.6,25608,40.1,0.1,4.7,2.4,52.8,15398,72.5,0.1,8.7,3.5,15.2,12206,78.6,1,9.2,2.7,8.4,7871,77.2,2.7,12.9,2.3,4.8,7572,70.9,14.5,6.2,3.5,4.9,10897,3.7,0,0.2,0,96.1,26764,40.1,0.4,7.9,6.5,45.1,17128,65,1.5,15.1,4.6,13.8,13630,61,6.8,14.8,8,9.5,9282,60.2,14.9,12.8,5.6,6.5,10951,36.6,45.6,8.2,3.2,6.4
29740,310M100US29740,"Las Cruces, NM Metro Area",9038,1,0.2,0,0,98.8,22670,31.1,0.2,3.5,1.8,63.3,11044,67.3,0.1,11.8,1.9,18.9,12199,73.2,1.2,14.4,2.8,8.4,9862,73.8,3.8,14.4,1.7,6.3,11215,73.5,13.3,9.3,1.8,2,8679,2.4,0,0,0,97.6,22096,39.1,0.3,4.7,3.8,52.1,12371,61.6,1.1,13.6,5.9,17.8,13620,64.8,5.1,18.6,3.2,8.3,10708,63.5,8.2,19.2,3.4,5.8,13150,48,36.1,11.7,1,3.2
29820,310M100US29820,"Las Vegas-Paradise, NV Metro Area",64967,1,0.2,0,0.2,98.6,213423,33,0.2,4.9,1.7,60.3,148148,58.9,0.4,14.3,2.5,24,129071,59.3,1.2,20.2,2.9,16.4,99489,66.7,2.6,20.2,2.4,8.2,96133,67.8,12.4,13.7,1.4,4.8,60505,2.8,0.2,0,0.5,96.6,204480,42.3,0.3,7,2.5,47.8,138142,61.3,1.2,16,3.8,17.7,125641,60.1,3.5,22.1,3.9,10.4,104755,59.2,9.6,23.7,2.2,5.4,109517,42,36.9,16.7,1.4,3
29940,310M100US29940,"Lawrence, KS Metro Area",5153,0.1,0,0,0,99.9,19539,19.7,0.2,1.6,0.7,77.7,6120,66.1,0.4,12.5,0.4,20.5,5915,72.1,0.8,15.9,1.3,10,4729,75.1,1.9,16,1.4,5.5,4106,75.1,15.1,7.5,0.3,1.9,5761,0.5,0.4,1.5,0,97.7,17400,24.7,0.1,4.5,0.8,69.9,5780,68.7,0.8,14.9,2,13.5,6594,67.4,1.9,20,2.4,8.3,5048,66.3,8.7,19.7,0.7,4.7,5402,44.8,39.8,12.1,0.6,2.7
30020,310M100US30020,"Lawton, OK Metro Area",5414,2.3,0,0.2,0,97.5,17336,35.7,0,9.3,2.7,52.3,7899,63.4,1,16.4,2.6,16.6,7773,67.1,1.7,19.2,2.6,9.4,5240,68.8,3.2,16.8,3.2,8,5413,71.7,15.8,10.4,0.8,1.3,4264,5.7,0,0,0,94.3,13283,47.9,0.3,8.7,4.5,38.6,7469,61.8,1.8,22.3,3.4,10.7,7931,62.8,5.7,22.9,3.3,5.2,5559,61.1,12.3,21.3,3,2.3,7037,47,39.6,11.3,0.5,1.6
30140,310M100US30140,"Lebanon, PA Metro Area",4476,1.6,0,0.2,0,98.2,11050,35.7,0.1,3.4,1.3,59.5,8846,68.3,0.1,13,1.5,17.1,9552,72.3,1.2,12.4,1.7,12.4,8023,74.6,3,13.4,2.2,6.9,9295,76.2,12.8,6.4,1.4,3.2,4262,1.8,0,0,0,98.2,11110,44.2,0.3,6.7,1.7,47,8687,72,1,15.1,2.2,9.7,9864,69.5,2.1,17.3,2.5,8.7,8344,68.1,9.1,16,1.3,5.6,12641,43.1,42.9,9.6,0.7,3.7
30300,310M100US30300,"Lewiston, ID-WA Metro Area",2221,0.8,0,0.8,0.5,97.9,5385,33.7,0,5,1.7,59.6,3563,58.7,0,17.5,6.1,17.7,4287,66.3,1.4,20.4,2,10,3709,66.5,1.6,21.2,1.2,9.6,4901,74.2,12.7,9.8,0.1,3.2,1915,1.9,0,0.2,0,97.9,5436,41,0.4,8.9,0.8,49,3551,66.2,0.6,18.6,1.9,12.7,4451,66.2,1.2,26.5,2.3,3.8,4031,68.5,6.1,21.8,1.4,2.1,5961,45.5,41.5,10.9,0.3,1.8
30340,310M100US30340,"Lewiston-Auburn, ME Metro Area",3955,0,0,0,0,100,9790,36.2,0.5,3.7,0.4,59.2,7677,57.6,0.1,15.5,2.2,24.6,8394,62.2,0.7,21.7,3,12.4,6366,73.8,1.7,15.6,0.5,8.3,6291,71.3,14.4,8.2,0.6,5.4,3634,0.7,0,0,0,99.3,10139,39,0.1,8.4,3.5,49,7804,60,1.1,18.9,3.2,16.9,8395,63,2.6,25.4,1,8.1,6664,64.2,6.9,19.5,1.1,8.4,8653,40.3,41.1,11.1,0.7,6.9
30460,310M100US30460,"Lexington-Fayette, KY Metro Area",16462,1,0,0,0,98.9,55620,33.6,0,4.7,1.6,60,32439,65.8,0.3,12.9,2.9,18.1,31936,65.6,0.8,19.7,1.6,12.4,23674,72.8,2.1,16.8,1.3,7,20676,72.2,13.3,9.3,0.8,4.3,16311,2,1,0.2,0.1,96.6,54678,39.1,0.3,5.7,3.6,51.4,32153,63.8,1,17.2,3.4,14.5,33791,63.6,3,21.8,2.5,9,25839,60.7,9.7,22.4,1,6.1,29198,39.9,40.6,13.8,0.8,4.9
30620,310M100US30620,"Lima, OH Metro Area",4692,0.5,0,0,0,99.5,10638,34.8,0,4.5,1.1,59.5,6650,60.4,0,15.9,3.5,20.2,7930,64,2.1,18.8,2.2,12.9,6225,71.6,2.9,16.5,1.6,7.4,6384,74.7,11.5,9.4,0.7,3.8,3860,0.3,0,0,0,99.6,9246,40.7,0.1,6.9,1.8,50.6,6461,59.4,1.3,19.5,2.2,17.7,7799,64.5,4.3,20,2.8,8.5,6344,69,6.4,18,0.9,5.8,9049,43.8,41.9,11,0.7,2.6
30700,310M100US30700,"Lincoln, NE Metro Area",11413,0.5,0,0,0,99.5,40244,32.6,0.1,4.5,1.3,61.6,18866,65.4,0.5,13.6,1.6,18.9,19815,69.6,1.1,14.8,1.4,13.2,15073,75.8,1,15.6,0.4,7.2,13634,75.9,11.1,8.9,0.7,3.4,11192,1.7,0,0,0.3,98,36569,38.9,0.2,6,1.2,53.7,17570,69.7,0.6,14.5,1.8,13.4,19970,69,3.3,17.4,1.2,9,15638,68.9,5.2,20.6,0.9,4.4,18531,46,40.4,10,0.4,3.1
30780,310M100US30780,"Little Rock-North Little Rock-Conway, AR Metro Area",23950,1.2,0.1,0,0.2,98.5,72198,37.4,0.2,6.4,1.8,54.1,45899,64.8,0.4,13.5,3,18.3,47033,66.1,1.2,18.6,3,11.1,36515,71.6,2.2,17.3,2.7,6.2,34254,74.7,11.8,9.2,0.5,3.7,22466,2.3,0.1,0.1,0.3,97.3,74817,43.1,0.2,8,3.8,44.9,47692,60.9,1.8,18.6,4.5,14.3,49962,61.9,3.5,22.2,3.5,9,39913,60.8,10.3,22.6,1.9,4.4,47051,43.3,42.8,10.5,0.8,2.5
30860,310M100US30860,"Logan, UT-ID Metro Area",5115,1.2,0,0.1,0.4,98.4,17359,52,0.1,3.3,0.8,43.8,6192,83.2,0,7.4,1.3,8.1,5721,77.7,0.7,13,1.8,6.8,4227,86.2,1.1,8.1,0.6,4,4483,85.9,8.9,3.8,0,1.4,5848,3.6,0,0,0,96.4,16912,56.8,0.3,4.8,1,37.1,5981,82.2,0.5,9.1,2.1,6.2,5954,77.4,2.1,13.8,0.7,6,4218,81.8,5.8,8.7,1,2.8,5298,57.6,33.1,7.5,0.2,1.5
30980,310M100US30980,"Longview, TX Metro Area",8197,3,0,0,0,97,21268,42.3,0.2,6.3,2.2,49,13814,62.1,0.9,17.5,3.8,15.7,15291,68.4,1.1,17.9,3.8,8.9,11650,73.3,2.8,15.2,2.6,6,12461,70.5,16.2,10.2,0.8,2.4,7097,5.8,0.1,0,0.3,93.8,19754,49.5,0.5,9.3,4.5,36.2,13039,65.2,1.5,16.2,5.2,11.9,15244,65,4.8,18,4.3,7.9,12281,64.2,9.6,19.2,3.4,3.6,16891,40.3,46.4,10.6,0.3,2.4
31020,310M100US31020,"Longview, WA Metro Area",3608,1.6,0,0,0,98.4,8554,40,0,3.5,2.2,54.3,6580,54.4,1.8,14.5,4.7,24.6,7619,61.7,0.5,25.2,3.9,8.8,6702,72.9,3.7,17,1.7,4.7,6765,76,10.3,10.7,0.5,2.4,3463,3,0.1,0,0.8,96.1,8547,45.1,0.3,8,4.2,42.5,6314,60.2,1.8,20.9,5.4,11.8,7599,67.2,2.9,22,2.5,5.4,6758,66.9,5.7,20.7,2.5,4.2,8275,45.8,42.2,10.5,0.3,1.2
31100,310M100US31100,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",499405,0.9,0.1,0,0.1,98.9,1442518,26.4,0.1,2,1.2,70.3,955965,60.9,0.4,7.3,2.8,28.6,874178,65.6,0.9,11.8,3.1,18.6,595377,70,2.1,13.6,2.9,11.4,576484,69.2,12.7,9.9,2,6.2,474490,1.9,0.1,0,0.1,97.9,1393980,34.2,0.2,3.2,2.4,59.9,958764,61.5,1,10.3,4.6,22.7,902140,60.8,3.1,16,4.7,15.5,657062,57.4,8.6,19.4,3.8,10.7,781428,36.7,41.1,13.9,2.1,6.2
31140,310M100US31140,"Louisville/Jefferson County, KY-IN Metro Area",43076,0.8,0.1,0.3,0,98.8,122452,32.9,0.1,5.4,1.5,60.1,88464,63.6,0.4,14.6,2.8,18.6,94981,63.9,1.4,19.3,2.4,12.9,71468,72.6,2.6,16.7,1.6,6.5,65325,71,14.4,9.6,1,4,40576,1.2,0.1,0.1,0.2,98.3,122799,40.1,0.3,6.8,2.3,50.5,90314,62.1,1,17.9,3.6,15.5,98912,63.2,3.2,20.1,3.1,10.4,77626,60.8,8.9,21.7,2.1,6.6,92501,38.9,43.8,12.3,0.6,4.4
31180,310M100US31180,"Lubbock, TX Metro Area",11866,1.4,0.3,0.1,0.1,98.2,38019,29.7,0.1,3.8,2.2,64.3,15334,65.8,0.6,13.7,3.7,16.3,16952,67.1,1.5,17.6,2.3,11.5,12451,71.8,1.9,18.5,1.9,5.9,12929,72.1,14.3,8.8,1,3.7,11772,1.7,0,0,0,98.3,35455,37.5,0.2,5.6,3.5,53.2,16089,60.8,0.9,20.1,5.6,12.5,17712,64.4,4.3,19.6,4,7.7,13579,61.1,10.2,22.9,1.9,3.8,17719,43.5,42.1,11.5,0.4,2.4
31340,310M100US31340,"Lynchburg, VA Metro Area",9586,0.4,0,0,0.1,99.5,22847,31.9,0.2,2.8,1.6,63.5,15534,66.1,0.4,11.1,3.1,19.3,18211,68.2,1.1,16.2,3.5,11,15113,72.4,2.3,14.6,3,7.7,16123,75.9,12.5,7.5,1.6,2.5,10593,1,0,0,0,99,23691,35.7,0.2,3.8,3.1,57.2,16594,67.2,1.6,12,4.8,14.5,18685,65.7,3.1,17.6,4.1,9.6,16214,64.3,7.7,19.5,2.7,5.8,21649,43.6,41.2,10,0.7,4.5
31420,310M100US31420,"Macon, GA Metro Area",8352,1.7,1.5,0.4,0,96.3,21569,27.3,0.3,3.3,1.4,67.6,14813,57,0.5,14.8,4.9,22.8,16313,60.8,1.3,17.9,3.8,16.2,12848,67.5,3.9,16.5,3,9,11842,71.2,13.4,9.2,2.2,4,10467,2.1,0.4,0.2,0,97.3,21325,36.2,0.1,7.1,2.7,53.9,15974,54.8,1.2,15.7,5.4,22.9,17579,55.5,4.1,21.5,5.8,13.1,14448,57.1,11.1,20.4,3.6,7.8,17427,36.8,47.5,9.5,2,4.1
31460,310M100US31460,"Madera-Chowchilla, CA Metro Area",6502,1.6,0,0,0,98.4,14316,34.3,0.3,3.6,0.8,61,8840,68.1,0.2,10.3,3,18.5,8812,75.4,0.7,11.4,3.1,9.4,7255,74.1,3.2,14.3,3.6,4.8,7694,73.4,11.4,8.5,1.8,4.8,5796,1.6,0,0,0.7,97.8,16145,37,0.5,4.6,4.6,53.3,10530,60.2,1.3,12.8,5.1,20.5,10413,61.3,3.9,19,4.4,11.4,7809,61.9,7.1,18.6,2.2,10.2,8795,46.4,39,12.4,0.7,1.6
31540,310M100US31540,"Madison, WI Metro Area",19622,0.5,0,0,0.1,99.3,69790,29.6,0,2.2,0.6,67.6,39398,65.4,0.4,10.7,1.6,21.9,40330,70,0.5,14.2,1.7,13.6,30412,74.6,1.9,14.7,0.9,7.9,24968,74.5,11.7,8.4,0.6,4.8,19407,0.8,0.1,0.1,0.1,99,66856,35.8,0.1,3.8,0.7,59.7,38348,68.7,0.6,12.6,2.1,16,41301,66.5,2,16.9,2.2,12.5,31309,65.8,5.4,19.6,0.9,8.3,33765,44.4,38.6,11.9,0.5,4.5
31700,310M100US31700,"Manchester-Nashua, NH Metro Area",14643,0.6,0,0.2,0.3,99,36747,31.6,0,3.6,0.6,64.3,30688,67.2,0.3,11.7,2,18.8,33437,68.6,0.7,17.4,1.6,11.7,22875,76,2,15.2,1.2,5.6,19349,73.5,13.6,8.9,0.8,3.3,13580,0.7,0,0.2,0,99.1,36201,39.1,0.1,5.9,1.7,53.2,30880,69.8,1.2,13.8,2.7,12.5,33207,69.3,2.2,18.7,2.9,6.9,23401,65.3,6.9,19.2,2,6.6,26220,41.8,40.3,12.4,0.7,4.7
31740,310M100US31740,"Manhattan, KS Metro Area",6752,1.1,0,0.5,0,98.4,21457,34.9,0,3.2,1.2,60.6,6142,73.2,0.7,11.1,1,14,6060,74.8,0.7,12.2,0.6,11.7,4609,77.5,2.6,13.2,0.6,6.1,4364,77.8,10.4,6.9,0.3,4.6,5647,5.8,0,0,0,94.2,18532,46,0.1,4.4,1.8,47.7,6214,72.4,0.3,15,2.4,9.9,6268,72.3,2.5,19,1.8,4.4,4733,73.7,8.4,14.7,1,2.2,5957,44.1,44,9.9,0.1,1.9
31860,310M100US31860,"Mankato-North Mankato, MN Metro Area",4432,1.4,0,0,0,98.6,14119,23.8,0.1,1.8,0.3,74.1,5384,65.6,0.8,13.1,1.3,19.3,6028,67.8,1.8,15.9,0.8,13.7,4810,79.5,2.8,10.6,0.3,6.9,4655,76.9,10.5,6.5,0.3,5.7,4466,0.2,0,0,0,99.8,12812,28.4,0.6,3.2,0.9,67,5030,70.9,1,13.7,1.9,12.6,6007,75.3,2.2,14.9,0.7,6.9,4728,72.7,6.6,15.2,0.4,5.1,6308,43.6,43.4,8.4,0,4.6
31900,310M100US31900,"Mansfield, OH Metro Area",4499,1.2,0,0,0,98.8,12318,32.3,0.2,3.7,1.3,62.5,8799,57.2,0.1,11.6,3.8,27.3,9950,61,1.2,23,2.3,12.4,7552,72,2.8,17,2.3,5.9,8578,74.3,14.9,7.3,0.6,2.9,4141,1.8,0,0,0,98.2,9977,43.9,0.3,7.6,4.4,43.9,7717,66.1,0.8,17.1,4.3,11.7,9469,64,1.8,24.5,2.5,7.1,8086,64.5,10.2,18.8,0.2,6.4,11386,48.5,39.2,8.9,0.9,2.5
32580,310M100US32580,"McAllen-Edinburg-Mission, TX Metro Area",33418,2.5,0.1,0.1,0.2,97.1,78073,46,0.1,3.3,1.9,48.7,45359,73.8,0.2,8.2,3.7,14.1,35831,76.6,1,8.8,4.1,9.4,25460,81.7,2.6,8.9,2.5,4.3,30792,75.3,14.8,5.1,2,2.8,31869,5.9,0.2,0,0.4,93.5,81560,49.6,0.5,4.6,6.6,38.7,50425,66.9,1.7,10.7,8.5,12.2,39906,65.4,4.2,13.3,6.9,10.2,30073,65,11.1,13.8,4.1,5.9,37767,46,40.7,6.8,2.5,4
32780,310M100US32780,"Medford, OR Metro Area",6749,0.9,0,0,0,99.1,17484,34.3,0,8.4,2.7,54.6,11726,64.6,0,16.5,3.5,15.4,14436,60.8,1.9,21.7,4,11.6,13835,69.8,2.4,21.3,0.5,6,15187,75.2,10.9,11.1,0.1,2.7,6743,2.3,0,0,0.1,97.6,17368,43.5,0.5,8.2,3.2,44.6,11861,61.7,1.9,20.8,3,12.6,15355,66.3,2.5,22.8,3.1,5.2,14675,64.2,7.6,23.3,1.2,3.7,18812,46.7,34.8,15.7,0.8,2
32820,310M100US32820,"Memphis, TN-MS-AR Metro Area",50490,1.1,0.2,0,0,98.6,129672,29.4,0.2,4.1,2,64.4,88400,58,0.2,11.8,4.8,25.1,88577,58.5,1.4,17.6,5,17.6,65934,67.3,3.8,15.9,3.5,9.4,54019,67.9,15,10.4,2.4,4.3,49418,1.4,0.1,0,0.3,98.3,136740,33,0.3,6,3.4,57.2,95581,54,1.4,14.9,6.6,23.1,98816,54.1,4.3,20.7,5.8,15.1,73660,54.8,11.7,21.1,3.4,9,79617,35.7,45.7,12.4,1.9,4.3
32900,310M100US32900,"Merced, CA Metro Area",12410,1,0,0,0.1,99,27807,35.3,0.2,3.2,1.5,59.8,16474,68.6,0.1,10.3,1.3,19.7,15117,68.2,1.3,15.4,3.5,11.6,10402,75.7,1.8,13.7,2.1,6.7,9917,71.9,12.9,9.9,2.7,2.6,11352,3.1,0,0,0.2,96.7,26155,43.9,0,5.3,2.3,48.4,16122,69.1,1.2,9,4,16.8,15170,65.8,2.6,17,5.4,9.3,10657,61.2,11.6,18,2.4,6.8,12719,42.3,42,10.6,1.7,3.5
33100,310M100US33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",186896,0.9,0.1,0.1,0.1,98.8,521876,26,0.2,3.7,1.6,68.4,398284,57.9,0.3,11.8,3.5,26.5,390902,61.4,1.1,16.3,3.2,18,284648,65.8,2.3,18.4,2.8,10.6,364834,67.9,13.7,11,2.2,5.2,177063,1.5,0.1,0,0.2,98.2,525489,34.6,0.3,5.6,3.2,56.3,410859,59.2,1.1,16.1,5.1,18.5,411282,57.4,3.4,22.3,4.5,12.4,321557,54.1,9,24.2,3.7,9,497018,37.5,42.1,13.5,1.7,5.1
33140,310M100US33140,"Michigan City-La Porte, IN Metro Area",4031,0.3,0.4,0,0,99.3,11812,27,0,7.4,1.1,64.5,8490,54.6,0.5,16.6,2.6,25.7,8855,64.8,0.6,20.5,2,12.2,7041,69.8,4.5,16.9,1.9,6.9,6569,71.7,13.8,9.5,1.1,3.9,3404,1.3,0,0,0,98.7,8897,42.7,0.1,4.6,2.4,50.2,6951,64.2,0.2,16.6,3.1,16,8062,66.1,3.5,18.5,2.7,9.1,7083,68.6,8.8,16.9,1.3,4.4,8854,44.6,41.2,9.3,0.6,4.4
33260,310M100US33260,"Midland, TX Metro Area",5134,1,0,0.2,0.9,98,13955,44.1,0.1,4.6,2.1,49.1,7784,70.5,0,13.8,2.9,12.7,9393,76.8,0.4,11.6,1.4,9.7,6551,77.1,3.4,11.7,3.4,4.3,6224,79.2,10.6,6.4,2.1,1.7,5084,6.7,0.4,0,0,92.9,13852,52.1,0,5.8,3.4,38.7,8240,65.1,0.7,20,5.3,8.9,10184,67.6,3.9,17.4,3.7,7.5,6815,67.8,7.1,17.3,2.4,5.4,8574,44.9,41.4,10.3,1,2.5
33340,310M100US33340,"Milwaukee-Waukesha-West Allis, WI Metro Area",57340,0.6,0,0,0.1,99.3,152745,28.6,0,2.7,0.7,68.1,102773,63.4,0.3,10.4,1.3,24.6,113980,65.3,0.7,14.6,1.6,17.8,82822,69.8,2.1,15.6,1.4,11.1,78627,69.7,14.9,8.5,1,5.8,54849,1.1,0.2,0,0.1,98.7,155773,33.2,0.1,3.6,1.6,61.6,106173,62.3,0.7,13,2.4,21.6,118926,63.8,2.3,17.4,2.4,14.1,87897,61.3,8.1,19.2,1.5,10,113163,39.7,43.7,9.9,0.9,5.8
33460,310M100US33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",115194,0.6,0,0,0.1,99.2,340798,33.5,0.1,2.6,0.7,63.2,238051,67.5,0.3,9.6,1.4,21.2,248069,69.3,0.6,13.9,1.5,14.6,166564,74.4,1.8,14.2,1.3,8.4,141219,73.5,12,8.5,1,5,110106,1.1,0.1,0,0.1,98.7,339199,40.3,0.1,4.1,1.4,54.1,237303,69.1,0.6,12.2,2.1,15.9,250017,67.8,2.2,16.8,2.1,11.2,175682,63.9,6.3,19.7,1.3,8.7,190896,43.5,39.1,11.8,0.6,5.1
33540,310M100US33540,"Missoula, MT Metro Area",4241,0.6,0,0,0,99.4,14729,24,0.4,4.5,0.6,70.5,6621,65.4,1.2,13,1.4,19,7279,62.7,0.3,20.8,2,14.1,6429,70.9,1.4,20.3,0.5,7,5273,73.9,12,9.7,1.5,2.8,3951,1.1,0,0.2,0,98.7,14014,32,0.4,5.3,0.9,61.4,6069,69.5,1.4,15.6,0.8,12.7,7972,65.2,2.6,19.7,2.2,10.3,6316,65.3,7.4,21.5,1.2,4.7,6386,47,38.6,10.6,0.2,3.6
33660,310M100US33660,"Mobile, AL Metro Area",15414,0.9,0.1,0.1,0.1,98.8,39590,31.4,0.3,5.7,1.6,60.9,25198,62.7,0.5,13.3,4.8,18.7,28739,60.8,1.6,20.9,3.3,13.3,22503,68.1,3.5,17.7,3.3,7.4,21202,71.3,14.2,9.8,1.3,3.5,15091,2,0.1,0.1,0.3,97.6,42308,36.5,0.3,7.3,3.8,52.2,27248,59.9,1,17.3,5.2,16.6,31041,57.1,4.6,20.5,6.2,11.6,24605,58.1,12.1,19.8,2.8,7.2,30285,36.6,46.2,12.1,1.3,3.8
33700,310M100US33700,"Modesto, CA Metro Area",22247,0.3,0.4,0.1,0,99.2,53459,37,0.3,2.9,1.4,58.4,34294,69,0.7,10.3,2.3,17.7,33748,70.6,1.4,15.2,2.8,10.1,23448,70.4,2.5,16.2,2.3,8.6,22557,69.2,15.4,10.2,1.1,4.1,20653,2.7,0.4,0,0.2,96.7,52753,46,0.3,4.5,3.2,45.9,34482,65,1.3,15.7,4.5,13.4,34669,64,3,20,4.4,8.6,25227,62.3,9,19.4,2.6,6.7,30179,37.4,43.7,14.1,1.3,3.4
33740,310M100US33740,"Monroe, LA Metro Area",7007,0.6,0,0,0,99.4,17504,30.4,0.1,4.8,2,62.8,10557,62.4,0.2,14.6,3.3,19.5,11640,65.1,1.2,17,2.8,14,9066,68,2.6,18.5,2.3,8.6,8990,71.4,11.5,10.5,1.1,5.5,6801,1.5,0,0.2,0.2,98.1,18865,34.6,0.2,4.6,4.9,55.8,11536,56.9,1.3,17.2,6.7,18,12470,57.8,3.1,19.5,4.9,14.7,10013,57.5,9,21.3,3.6,8.5,13085,35.3,46.6,13,0.9,4.2
33780,310M100US33780,"Monroe, MI Metro Area",6159,0,0,0.1,0,99.9,12655,35.2,0,4,1,59.8,10887,73.9,0.3,10.3,1.3,14.2,12511,71.6,0.3,17.5,1.2,9.4,9497,76.4,2,16.2,0.6,4.8,8256,75.8,14.2,6.9,0.2,2.9,5502,0.5,0,0,0,99.5,12631,45.5,0.1,6.3,2.3,45.9,11091,72.9,1.2,15.9,1.4,8.7,12486,74.5,3.5,14.9,1.6,5.6,9394,74.1,7,14.5,0.6,3.7,11118,44.8,43.9,6.7,0.3,4.3
33860,310M100US33860,"Montgomery, AL Metro Area",14581,0.3,0,0,0.1,99.6,37926,29.9,0.2,5.5,2.5,61.9,24760,60.6,0.7,15.3,4.2,19.2,25014,64.5,1.5,18.8,2.8,12.3,19045,71,2.8,18.1,2.7,5.3,17879,69,14.8,11.5,1.3,3.5,13738,2.9,0,0.1,0.3,96.7,39594,34.4,0.3,7.1,3.5,54.7,26981,58.6,1.1,15,5.2,20.1,27931,59.7,4.4,19.6,4.3,12,21179,60.4,9.5,21.4,2.5,6.1,25548,34.8,46.8,12.8,1.3,4.3
