GEO.id2,GEO.id,MSA,POP_TOT,POP_MALE,POP_M_18_24,POP_M_18_24_E1,POP_M_18_24_E2,POP_M_18_24_E3,POP_M_18_24_E4,POP_M_18_24_E5,POP_M_18_24_E6,POP_M_18_24_E7,POP_M_25_34,POP_M_25_34_E1,POP_M_25_34_E2,POP_M_25_34_E3,POP_M_25_34_E4,POP_M_25_34_E5,POP_M_25_34_E6,POP_M_25_34_E7,POP_M_35_44,POP_M_35_44_E1,POP_M_35_44_E2,POP_M_35_44_E3,POP_M_35_44_E4,POP_M_35_44_E5,POP_M_35_44_E6,POP_M_35_44_E7,POP_M_45_64,POP_M_45_64_E1,POP_M_45_64_E2,POP_M_45_64_E3,POP_M_45_64_E4,POP_M_45_64_E5,POP_M_45_64_E6,POP_M_45_64_E7,POP_M_65_OVER,POP_M_65_OVER_E1,POP_M_65_OVER_E2,POP_M_65_OVER_E3,POP_M_65_OVER_E4,POP_M_65_OVER_E5,POP_M_65_OVER_E6,POP_M_65_OVER_E7,POP_FEMALE,POP_F_18_24,POP_F_18_24_E1,POP_F_18_24_E2,POP_F_18_24_E3,POP_F_18_24_E4,POP_F_18_24_E5,POP_F_18_24_E6,POP_F_18_24_E7,POP_F_25_34,POP_F_25_34_E1,POP_F_25_34_E2,POP_F_25_34_E3,POP_F_25_34_E4,POP_F_25_34_E5,POP_F_25_34_E6,POP_F_25_34_E7,POP_F_35_44,POP_F_35_44_E1,POP_F_35_44_E2,POP_F_35_44_E3,POP_F_35_44_E4,POP_F_35_44_E5,POP_F_35_44_E6,POP_F_35_44_E7,POP_F_45_64,POP_F_45_64_E1,POP_F_45_64_E2,POP_F_45_64_E3,POP_F_45_64_E4,POP_F_45_64_E5,POP_F_45_64_E6,POP_F_45_64_E7,POP_F_65_OVER,POP_F_65_OVER_E1,POP_F_65_OVER_E2,POP_F_65_OVER_E3,POP_F_65_OVER_E4,POP_F_65_OVER_E5,POP_F_65_OVER_E6,POP_F_65_OVER_E7
34740,310M100US34740,"Muskegon-Norton Shores, MI Metro Area",129132,63479,7994,172,1762,2962,2429,417,231,21,10961,361,1104,4230,2958,793,1231,284,11736,297,928,4872,2820,1052,1266,501,23018,770,1514,8589,5452,2547,2719,1427,9770,870,1356,3229,2029,535,811,940,65653,7748,99,1347,2424,3114,430,317,17,10508,328,945,2736,3354,1164,1553,428,10850,205,632,2982,3278,1692,1345,716,23519,443,1380,8351,6153,3073,2699,1420,13028,979,1873,5712,2420,714,813,517
34820,310M100US34820,"Myrtle Beach-North Myrtle Beach-Conway, SC Metro Area",205535,99577,12519,407,1607,5093,4261,511,616,24,16836,1032,1618,6138,3291,1402,2619,736,16832,617,1706,6227,3549,1534,2225,974,34226,1114,3046,11185,7084,3350,5179,3268,19164,1265,1725,6035,4390,1093,2672,1984,105958,12022,234,1142,3934,5233,433,1015,31,16112,477,1592,4108,3750,2088,3081,1016,16788,667,1135,5080,4111,2115,2272,1408,38294,828,2739,13597,8247,4350,5332,3201,22742,1327,2894,9526,4163,1309,2327,1196
34900,310M100US34900,"Napa, CA Metro Area",102821,50782,6441,629,982,1988,2057,284,501,0,8377,1448,1025,2009,1676,400,1486,333,9034,1397,1040,2022,1958,448,1563,606,18126,1676,1255,3264,4156,1702,3753,2320,8804,733,428,2060,1766,558,1513,1746,52039,5586,101,602,1846,2335,281,340,81,7653,772,725,1354,1692,673,1954,483,9001,1067,443,1881,2142,837,1850,781,18582,1224,864,3017,4698,2457,4122,2200,11217,966,1093,3045,2830,795,1722,766
34940,310M100US34940,"Naples-Marco Island, FL Metro Area",253890,124477,11757,1441,2527,4467,2171,395,756,0,17186,2068,2499,6087,3267,570,2204,491,18872,2257,2330,5612,3037,1618,2826,1192,38613,3057,2719,9817,7269,2488,7914,5349,38049,1833,2003,6965,7135,1538,9825,8750,129413,10093,377,1666,3870,2738,598,834,10,15228,1213,2040,4531,3039,1179,2385,841,18726,1090,1661,5894,3959,1310,3142,1670,43868,2966,2735,11696,8391,4189,8591,5300,41498,2230,2569,14064,9141,2466,7066,3962
34980,310M100US34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",1162654,560837,75732,2527,11560,25264,27575,2015,6579,212,112729,5251,10856,32338,25313,6187,24663,8121,114466,4690,10958,32599,22483,7069,25634,11033,190292,7670,17985,56621,37521,10926,38090,21479,67618,8831,7984,19633,12228,1762,9537,7643,601817,75490,1243,8888,21768,29942,3090,10025,534,116141,2875,8210,25792,25263,8750,32597,12654,115693,3066,7117,29970,24931,10456,27451,12702,201076,6549,15087,64732,43572,15802,34685,20649,93417,11911,13961,34842,16063,2875,7760,6005
35300,310M100US35300,"New Haven-Milford, CT Metro Area",660909,312230,41579,741,5797,14498,14243,965,4831,504,51943,1637,3835,15127,9999,2701,12133,6511,58368,1864,3492,18853,11064,4041,10927,8127,110816,3519,7598,34877,19991,7176,20213,17442,49524,5195,5924,15661,6924,2164,6626,7030,348679,41619,453,4266,11202,17241,1639,6198,620,54035,1163,3240,11929,10069,4389,13490,9755,61987,1388,3263,16718,11988,5854,13259,9517,119500,4036,7471,36030,23251,11966,18186,18560,71538,7974,9183,30192,9916,2721,5660,5892
35380,310M100US35380,"New Orleans-Metairie-Kenner, LA Metro Area",844815,405018,54009,2008,10598,17982,18186,978,4100,157,72405,2588,9012,23097,16584,3265,12908,4951,74035,3579,8477,22276,16592,3843,12839,6429,148624,7791,16005,43127,34251,7014,25349,15087,55945,7410,6742,16622,10537,1239,7414,5981,439797,54394,1220,8358,14871,22731,1195,5412,607,75453,1832,6305,16643,19444,5202,17702,8325,76293,2439,6706,20013,18988,5250,15683,7214,156338,5747,13291,51070,35701,9541,26134,14854,77319,10335,11190,31573,11756,2105,6631,3729
35620,310M100US35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",14357915,6778009,872418,34189,135537,258824,294063,39450,102351,8004,1293543,77134,95962,309566,214052,79501,359237,158091,1342093,82995,99177,358439,208843,86977,304121,201541,2289042,155531,174359,610588,374547,134623,462353,377041,980913,135299,114836,285897,126963,29242,141912,146764,7579906,853908,19680,93266,211833,317931,46542,148523,16133,1349239,54912,86111,251119,208680,104765,412986,230666,1413627,67356,93263,333216,219757,123397,350706,225932,2531944,174847,181189,712502,403300,202826,482547,374733,1431188,233075,172007,544109,169216,48624,143162,120995
35660,310M100US35660,"Niles-Benton Harbor, MI Metro Area",119631,57149,6695,244,1277,2753,1813,216,380,12,8373,344,794,2523,1978,627,1635,472,9885,361,784,3334,2425,623,1590,768,21663,689,1409,7127,4879,1903,3044,2612,10533,1232,1209,3386,1906,407,1147,1246,62482,6559,49,1141,2304,2226,385,388,66,8739,209,653,2119,2704,815,1722,517,10435,313,620,2971,2385,1361,1686,1099,22571,538,1441,7206,5504,2735,3163,1984,14178,1376,2232,5387,2508,583,1192,900
35840,310M100US35840,"North Port-Bradenton-Sarasota, FL Metro Area",567994,269574,23067,841,5361,9042,5627,1238,936,22,31916,1948,4153,11385,6510,2456,4235,1229,38712,1899,3612,12793,7508,3478,6439,2983,91318,2275,5439,25971,20860,7462,17919,11392,84561,3394,6759,22604,17820,3445,16061,14478,298420,21412,549,3336,8106,6455,1518,1230,218,31403,1563,2503,9351,6817,3145,5920,2104,40052,950,2925,11589,8458,4912,7877,3341,103957,2124,5074,31985,23922,11797,17165,11890,101596,4584,8417,39912,22214,5198,12801,8470
35980,310M100US35980,"Norwich-New London, CT Metro Area",211825,104777,15022,153,1901,5794,5768,345,955,106,16352,260,1549,5242,3916,947,3221,1217,19214,377,1258,6814,3169,1668,3274,2654,38122,946,2257,11381,7495,2946,6826,6271,16067,1334,1647,4939,2408,905,2499,2335,107048,11639,184,1212,3434,4911,407,1300,191,15341,217,696,3769,3945,1450,3190,2074,19816,291,1054,5782,4096,2033,3731,2829,38917,749,1838,11675,8401,4034,5943,6277,21335,1913,2439,8535,2883,1273,2275,2017
36100,310M100US36100,"Ocala, FL Metro Area",262319,124087,11869,240,2673,5381,2776,471,313,15,14955,755,2492,5861,3091,1197,1175,384,18113,768,2169,7786,3361,1311,1909,809,41194,1453,4015,15174,8455,3444,5469,3184,37956,2882,4244,13181,8223,1877,4330,3219,138232,11488,95,2125,4724,3415,699,412,18,16119,576,1830,5140,3883,2308,1597,785,19238,482,1984,6263,4392,2569,2295,1253,48215,1269,3856,17945,11341,4949,5884,2971,43172,2796,5587,18505,9000,1770,3514,2000
36140,310M100US36140,"Ocean City, NJ Metro Area",78688,37688,4098,24,546,1622,1302,375,229,0,4527,218,302,1688,923,417,826,153,5653,273,418,2203,917,293,1039,510,14510,487,1182,5131,2848,824,2649,1389,8900,365,1280,2866,1511,381,1465,1032,41000,3385,15,567,1164,1111,201,301,26,4313,63,255,1327,1104,314,923,327,5880,99,212,1788,1288,499,1569,425,15779,236,878,5401,2979,1602,2855,1828,11643,552,1573,5655,1617,463,1093,690
36220,310M100US36220,"Odessa, TX Metro Area",94293,45726,7720,133,2042,2711,2425,250,143,16,9308,468,1913,3194,2510,560,537,126,7829,710,1143,2675,1948,417,635,301,15007,2380,1761,4500,2970,1050,1550,796,5862,1549,661,1399,1230,215,508,300,48567,7550,130,1778,2401,2849,118,256,18,9244,445,1168,2696,2777,597,1236,325,8307,857,1174,2435,2029,604,832,376,15536,2372,1808,4498,3650,1175,1365,668,7930,1792,1223,2402,1567,169,535,242
36260,310M100US36260,"Ogden-Clearfield, UT Metro Area",355620,176241,27996,316,4431,11310,9816,1352,700,71,41166,814,2004,11371,11550,4217,8308,2902,32436,1116,1345,7766,7742,2816,7420,4231,53721,1275,2005,11392,13937,4972,12629,7511,20922,717,1560,4501,5801,1250,4230,2863,179379,26317,301,3305,8277,10230,2576,1549,79,40613,642,2029,10776,11468,4934,9227,1537,32207,1039,1316,8086,9274,3909,6541,2042,54301,1380,2136,14616,17129,6041,9334,3665,25941,985,2398,9653,7230,1529,3103,1043
36420,310M100US36420,"Oklahoma City, OK Metro Area",915038,443766,67801,2714,10985,21822,25577,2221,4197,285,88837,4440,8464,24531,23321,5275,17455,5351,78901,3927,6600,23251,19626,4757,13804,6936,148279,5231,10898,40328,37398,9550,27200,17674,59948,4313,6448,16347,13677,2260,9544,7359,471272,66821,1102,8091,19073,28951,2945,6262,397,87173,2977,7088,19016,23860,7105,20832,6295,79397,2689,5503,20190,20504,6584,17301,6626,156702,4883,11617,43916,42623,10635,27024,16004,81179,5612,11060,30945,18587,2491,7199,5285
36500,310M100US36500,"Olympia, WA Metro Area",187086,89408,11281,161,1532,3806,4321,708,707,46,15654,241,1205,4248,5011,1434,2682,833,16335,308,801,4120,4403,1872,3280,1551,32760,418,1281,7090,7963,3503,7080,5425,13378,530,933,3752,2697,715,2358,2393,97678,11307,139,1451,3146,4710,795,1013,53,16051,74,1041,3422,4649,1878,3634,1353,16953,164,657,3666,4374,2086,3521,2485,36223,716,1310,8179,10261,4008,6603,5146,17144,728,1715,5433,4584,1107,2389,1188
36540,310M100US36540,"Omaha-Council Bluffs, NE-IA Metro Area",622694,302957,40911,930,6791,13163,14687,1960,3260,120,61338,2551,4004,13143,16123,5251,15507,4759,57965,2470,3065,12968,13209,5034,14320,6899,103498,2751,4656,27462,24478,8951,21863,13337,39245,2515,3731,14078,8291,945,5527,4158,319737,40450,686,4099,10698,17097,2065,5497,308,60749,1542,2913,10265,15058,6009,17672,7290,57646,1495,2245,11905,14484,5368,15666,6483,107709,2482,4422,31179,27972,9326,21633,10695,53183,3453,5137,23379,10963,1599,5555,3097
36740,310M100US36740,"Orlando-Kissimmee-Sanford, FL Metro Area",1587313,767699,115094,3643,18673,38142,35920,9680,8377,659,145972,5354,11859,42309,31927,15960,29284,9279,149994,5033,11668,43604,29793,14841,30967,14088,247511,9443,20479,67395,50588,22701,49231,27674,109128,10458,11504,31213,21707,5233,16690,12323,819614,110426,2121,12895,31263,40839,10787,11643,878,147333,3085,9257,34790,32534,18019,36622,13026,153863,4236,9200,40261,31876,18724,34745,14821,267694,10492,17960,79514,60122,28643,47622,23341,140298,15061,17010,54648,25754,6662,13950,7213
36780,310M100US36780,"Oshkosh-Neenah, WI Metro Area",128680,64392,9749,115,1118,3036,4523,489,448,20,11497,200,1195,3936,2637,1297,1905,327,11742,273,979,4110,2272,1195,2010,903,22254,515,1715,7876,4421,2020,3736,1971,9150,775,843,3825,1508,326,985,888,64288,9678,20,652,2815,4914,516,750,11,10037,94,601,2384,2346,1193,2550,869,10863,269,432,3046,2619,1388,2133,976,21393,214,969,7980,4776,2339,3488,1627,12317,748,1351,6244,2021,412,1078,463
36980,310M100US36980,"Owensboro, KY Metro Area",85571,40937,5094,42,834,2104,1424,434,209,47,6464,92,621,2819,1473,388,785,286,7587,216,570,3523,1564,636,642,436,14930,426,1522,6561,2806,876,1603,1136,6862,1098,832,2458,1163,178,603,530,44634,4762,49,715,1314,2194,212,241,37,6831,51,399,2024,1820,1006,1066,465,7647,182,447,2379,2111,852,1068,608,15799,432,1244,6646,3409,1508,1314,1246,9595,1333,1375,4041,1532,315,440,559
37100,310M100US37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",595982,293397,42024,2247,7387,13497,14805,1932,2054,102,52395,5447,6384,12693,11760,3734,9484,2893,57183,5855,6232,11781,12542,3536,11340,5897,102182,8769,5602,16832,23849,8499,22551,16080,39613,4558,2749,6870,8937,2753,7473,6273,302585,37219,1307,4554,11084,14376,2919,2850,129,49611,4473,4955,9401,11919,4187,10323,4353,57657,5406,4377,10341,13790,5061,12217,6465,106409,10132,5471,18989,26476,10733,22051,12557,51689,6499,4644,15411,12654,3265,5876,3340
37340,310M100US37340,"Palm Bay-Melbourne-Titusville, FL Metro Area",430876,208700,22844,335,3974,8078,7222,1854,1154,227,26677,709,1994,9050,5688,3461,4273,1502,33169,423,2026,10007,7550,3775,6115,3273,77573,1040,4045,20717,18945,8016,14311,10499,48437,2191,4463,14241,10557,2598,8006,6381,222176,19459,185,2989,5805,6962,2149,1238,131,26943,412,1692,6958,6563,3956,5528,1834,34658,527,1917,8249,8823,5112,6747,3283,81890,925,4516,25067,20664,9289,13502,7927,59226,3244,6425,24797,12881,3213,5539,3127
37380,310M100US37380,"Palm Coast, FL Metro Area",73393,34901,3039,107,469,1065,1140,107,151,0,3901,33,230,1650,1135,387,365,101,5305,208,483,1966,1192,430,726,300,12331,180,837,3451,3455,1283,2203,922,10325,543,851,3044,2073,673,1711,1430,38492,2936,100,422,609,1382,257,166,0,4295,18,122,1161,1476,723,643,152,5747,62,216,1741,1577,885,1083,183,14190,203,724,4534,3819,1561,2500,849,11324,703,1215,4775,2367,574,1100,590
37460,310M100US37460,"Panama City-Lynn Haven-Panama City Beach, FL Metro Area",129301,63488,8153,190,1381,3207,2797,294,284,0,10973,153,964,3879,3240,814,1464,459,11500,242,1175,4232,2611,1017,1567,656,22406,744,1803,6766,5848,2164,2974,2107,10456,831,931,3028,2536,511,1267,1352,65813,7726,97,1046,2795,2862,406,478,42,10489,156,871,2429,3148,1335,1679,871,11271,139,1193,3007,2936,1365,1942,689,23242,787,1862,7288,5691,2724,3081,1809,13085,1473,2174,5139,2539,521,705,534
37620,310M100US37620,"Parkersburg-Marietta-Vienna, WV-OH Metro Area",126983,60781,6440,37,1100,2433,2296,308,233,33,9038,175,988,3608,2216,563,1091,397,10626,112,778,4472,2434,906,1303,621,23173,565,1812,9969,4689,1623,2690,1825,11504,1348,1398,4942,1906,230,1065,615,66202,6575,44,983,2217,2567,397,324,43,9222,66,657,2494,2832,1277,1372,524,10805,198,649,3658,2875,1274,1510,641,24244,523,1794,9564,5389,2249,2776,1949,15356,1720,1960,7202,2616,640,805,413
37700,310M100US37700,"Pascagoula, MS Metro Area",117800,57873,7229,211,1476,3056,1910,386,190,0,10148,354,1489,3582,2712,751,960,300,11037,335,1171,3941,2641,992,1213,744,21090,1156,1986,7904,4947,1508,2316,1273,8369,720,1080,2745,1869,278,1019,658,59927,6870,70,1235,1997,2554,696,288,30,10195,232,1037,2882,2637,1384,1548,475,11154,310,1047,3515,2565,1446,1817,454,21141,512,2001,7546,4761,2152,2595,1574,10567,1005,1688,4163,2068,531,702,410
37860,310M100US37860,"Pensacola-Ferry Pass-Brent, FL Metro Area",344721,170407,27685,352,4334,11150,8567,1719,1499,64,28859,986,3450,8615,7444,2207,5148,1009,29099,585,3406,9682,6642,2892,3674,2218,58590,1830,4195,16403,14082,5627,9993,6460,26174,2072,2279,6911,5942,1548,3857,3565,174314,23424,282,3124,7511,8921,1876,1590,120,26690,410,2227,6260,7543,3269,5341,1640,29204,519,1693,7547,7664,3966,5323,2492,61122,1521,4499,17772,15562,7025,9268,5475,33874,2621,5034,13077,6812,1759,2623,1948
37900,310M100US37900,"Peoria, IL Metro Area",285013,137044,16751,184,2543,5649,6156,1038,1117,64,24136,453,1567,7057,5391,2016,5690,1962,24016,352,1145,7135,5543,2474,4984,2383,48836,991,3199,15160,12461,4158,7912,4955,23305,2152,2716,8626,4307,586,3048,1870,147969,16959,178,2123,4714,6971,988,1906,79,23487,225,1327,4774,5718,3090,6314,2039,24256,359,1128,5950,5983,3588,5213,2035,51404,978,2709,16707,13293,6004,7575,4138,31863,2955,3705,14283,5997,1119,2371,1433
37980,310M100US37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",4506925,2133766,292878,7211,44525,100864,100018,10048,28404,1808,370393,10383,27693,107061,70807,22293,92934,39222,401350,12181,27822,124217,71562,25687,85845,54036,751545,22558,56520,234042,134676,44810,144871,114068,317600,27838,46746,99033,44292,10288,46822,42581,2373159,288908,3811,29522,84129,112787,13800,41724,3135,386702,8145,20847,87817,71716,30125,111751,56301,424702,8270,23393,116600,78769,39311,99747,58612,815626,23068,56122,268070,149831,67141,145709,105685,457221,42012,73603,198013,57913,15593,41507,28580
38060,310M100US38060,"Phoenix-Mesa-Glendale, AZ Metro Area",2990369,1476280,206728,9983,39236,69521,67727,8679,10632,950,305782,23307,33202,76725,74329,24668,55142,18409,292636,21879,26512,66696,69847,23084,55639,28979,455902,27309,28625,101768,114193,37200,89841,56966,215232,16130,16227,53682,49313,11197,37818,30865,1514089,189919,6280,29747,55533,70434,9916,16641,1368,292356,16337,27775,62808,72651,25830,63309,23646,281316,18133,21577,58715,70706,24874,58587,28724,482309,27254,27699,114992,132722,48105,80881,50656,268189,22123,23497,93945,65034,14163,31276,18151
38220,310M100US38220,"Pine Bluff, AR Metro Area",77257,38782,5984,175,1447,1854,2243,116,149,0,6995,305,1112,3083,1557,264,502,172,6748,289,735,3378,1311,302,630,103,13565,747,1718,5727,2816,405,1533,619,5490,807,958,1955,892,74,465,339,38475,5281,47,836,1984,1930,187,284,13,6007,142,495,2008,1941,504,728,189,6210,201,358,1976,1654,664,1088,269,13296,477,1412,5223,3109,654,1713,708,7681,1333,1601,2689,924,201,574,359
38300,310M100US38300,"Pittsburgh, PA Metro Area",1872950,888437,106995,733,13003,35280,39653,5868,11635,823,134318,952,6164,38141,25643,14032,34715,14671,150369,1182,6571,49850,24145,15514,34217,18890,331027,4706,16818,125834,55729,28180,60102,39658,165728,13167,22125,69800,21904,4622,18764,15346,984513,104178,703,10054,28097,42954,5386,15921,1063,133088,1330,5193,26449,24021,17488,39402,19205,155568,1253,4851,44345,28456,20638,36721,19304,350374,3986,15686,138663,62646,37712,54889,36792,241305,18642,33742,125092,28330,7749,16181,11569
38340,310M100US38340,"Pittsfield, MA Metro Area",105190,49906,6224,45,897,2081,2736,134,293,38,6369,87,483,2349,1451,435,1265,299,8137,170,481,3245,1474,471,1398,898,19134,504,901,6172,3734,1445,3594,2784,10042,639,1137,3594,1432,435,1296,1509,55284,5928,14,814,1401,3072,190,407,30,6488,67,293,1824,1701,654,1218,731,8468,83,383,2208,1688,1250,1824,1032,20408,185,1030,5747,4347,2335,3821,2943,13992,892,1826,5807,1872,685,1371,1539
38540,310M100US38540,"Pocatello, ID Metro Area",64006,31427,5716,151,917,2246,2174,81,131,16,6529,93,545,1627,1935,535,1180,614,4893,125,336,1468,1090,486,843,545,10010,280,691,2502,2819,1103,1650,965,4279,180,444,1273,1168,188,537,489,32579,5915,10,589,2117,2195,381,612,11,5942,64,227,1192,2142,527,1514,276,5141,169,277,1226,1495,342,1124,508,10266,192,545,2748,2910,1039,1955,877,5315,387,800,1790,1235,261,604,238
38860,310M100US38860,"Portland-South Portland-Biddeford, ME Metro Area",402030,192689,21639,178,3549,7809,7335,648,2050,70,29280,280,1745,8793,6886,2825,7080,1671,36273,437,1820,11832,6802,3653,7855,3874,74559,1569,3512,21878,14492,6963,16050,10095,30938,2503,3112,8767,4980,1405,4942,5229,209341,21634,84,2275,7153,8800,824,2339,159,29239,279,826,6561,6426,2543,9346,3258,37856,422,985,10527,6867,4178,9681,5196,78415,1140,2801,22808,15223,8615,17596,10232,42197,3204,4242,16428,6650,2422,5517,3734
38900,310M100US38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",1648924,804894,95470,2785,17256,31454,33269,3861,6328,517,162892,7444,13183,38041,40110,12814,38822,12478,163518,7221,11023,35420,36857,13329,38622,21046,281470,8427,13997,59533,73825,25649,60140,39899,101544,6506,8069,25627,23546,4666,17753,15377,844030,94836,1828,11365,27641,37545,4303,11357,797,163306,5555,9525,30872,42423,13237,43159,18535,159291,5415,7442,31013,39908,14434,40277,20802,290734,8161,13344,65353,84165,26161,57873,35677,135863,8356,12393,48118,34152,5920,16841,10083
38940,310M100US38940,"Port St. Lucie, FL Metro Area",327054,159181,16060,776,4257,6057,3586,881,473,30,20887,1781,2757,7259,4321,1768,2311,690,25852,1639,3136,9154,5168,2353,3198,1204,54256,2432,5040,16782,12177,4285,8767,4773,42126,2591,4474,11949,9036,1692,7295,5089,167873,14064,503,2072,4959,4628,1034,749,119,20266,1081,1786,5803,4639,2308,3117,1532,25936,1046,1763,7778,6094,3113,4486,1656,58275,1699,3841,17787,14621,6372,8488,5467,49332,2746,5873,20114,10663,2415,4582,2939
39100,310M100US39100,"Poughkeepsie-Newburgh-Middletown, NY Metro Area",495738,245088,35981,767,4353,11203,15670,1846,2005,137,37028,2003,3713,11355,7362,3792,6304,2499,48893,1711,3759,15022,9134,4954,8731,5582,89689,3002,5749,26635,18018,7316,16355,12614,33497,3129,3945,11372,4862,1348,4276,4565,250650,30945,352,3726,7993,13395,2134,3135,210,35450,998,2849,7619,7126,4133,7442,5283,49454,1067,2806,12069,9231,6483,10326,7472,90238,2159,5309,26289,17184,10751,15601,12945,44563,4433,5603,19030,6164,2152,3634,3547
39140,310M100US39140,"Prescott, AZ Metro Area",168095,81509,7973,433,1862,2580,2492,413,179,14,9404,711,1322,2537,2841,653,1003,337,10513,371,1172,3089,3335,629,1381,536,31093,469,1742,8078,10281,2563,4963,2997,22526,785,1381,5507,6242,1380,3868,3363,86586,6993,255,1481,2267,2265,311,396,18,8907,473,941,2294,2855,842,1121,381,11123,461,777,2868,3110,1201,1789,917,34540,521,1720,8786,10708,3791,5270,3744,25023,1018,2366,8134,7343,1610,2941,1611
39300,310M100US39300,"Providence-New Bedford-Fall River, RI-MA Metro Area",1247886,592662,84605,2546,10509,27195,33287,4130,6654,284,95381,4356,10209,27512,18177,7296,20813,7018,111882,5714,10396,35471,17740,9191,22349,11021,208998,15385,17818,60342,34356,15908,39869,25320,91796,14994,14556,25630,11743,3420,10927,10526,655224,84357,1139,8034,22142,39342,4325,8640,735,97286,2911,6031,21781,21248,8706,25130,11479,116370,4253,6939,29318,23250,13207,25364,14039,223330,14942,14902,62509,43665,22885,37535,26892,133881,22673,23396,49508,15361,4748,10489,7706
39340,310M100US39340,"Provo-Orem, UT Metro Area",323387,159614,40544,400,3545,9970,22951,2519,1127,32,42501,454,2484,7205,12666,4727,11843,3122,26949,796,1649,4299,6336,2558,6998,4313,35122,671,1066,6066,8770,3496,8152,6901,14498,229,748,2666,3363,916,2933,3643,163773,43422,227,2743,7923,23524,4378,4506,121,39711,879,1575,6770,11819,5452,11486,1730,25858,892,1050,4120,7934,3849,6467,1546,36908,592,1223,7645,12015,4640,7634,3159,17874,327,1614,5663,5640,754,2623,1253
39380,310M100US39380,"Pueblo, CO Metro Area",117577,56677,7521,187,1556,2334,2917,218,286,23,9145,212,1236,2900,2670,974,907,246,9663,345,1052,3177,2460,848,1220,561,20077,571,1298,5726,5488,2071,3203,1720,10271,1078,1543,2849,2012,411,1181,1197,60900,7320,250,1226,2171,2907,373,352,41,9308,217,1013,2178,2691,1427,1333,449,9628,177,442,2450,2750,1409,1741,659,21295,590,1405,6668,5181,2300,3280,1871,13349,1342,2163,4518,2635,760,1273,658
39460,310M100US39460,"Punta Gorda, FL Metro Area",135746,65306,4781,187,945,2117,1258,192,82,0,5721,163,866,1950,1373,555,611,203,7652,160,628,3112,1751,681,851,469,22380,396,1582,7346,5548,2038,3583,1887,24772,1153,2319,8091,5719,1161,3722,2607,70440,4116,85,409,1751,1432,188,192,59,5314,193,271,1356,1656,656,838,344,7701,121,690,2526,1812,888,1262,402,25752,383,1505,8872,6426,2974,3788,1804,27557,1219,3145,11513,5834,1248,2516,2082
39540,310M100US39540,"Racine, WI Metro Area",145645,71372,8483,301,1986,3419,2095,339,343,0,11781,377,1072,4487,2580,1231,1650,384,13705,544,1142,4432,3149,1177,2209,1052,26773,837,2204,9303,6068,2208,3688,2465,10630,1037,1293,3841,1903,390,1234,932,74273,7594,200,1211,2566,2742,295,535,45,11628,313,1078,3020,3120,916,2240,941,13545,235,805,3786,2792,1775,3086,1066,27333,754,1835,9021,6698,2582,3842,2601,14173,1136,1790,6338,1985,446,1650,828
39580,310M100US39580,"Raleigh-Cary, NC Metro Area",788310,379625,50039,1830,7719,12970,20396,1689,4995,440,78800,5430,5894,14772,14872,5470,24121,8241,87702,4082,4892,16796,16676,6531,25348,13377,124572,4664,7450,24979,22080,10122,34723,20554,38512,3796,3762,8844,6460,1800,7705,6145,408685,48028,1328,4789,9830,20951,2015,8346,769,82486,3829,4314,11889,15862,7033,28225,11334,90379,2273,3205,13632,18266,10100,29524,13379,133871,2843,5962,30925,28500,14087,34265,17289,53921,4547,6534,18461,10081,3075,7502,3721
39660,310M100US39660,"Rapid City, SD Metro Area",92253,45683,6569,65,1045,2060,2841,332,194,32,8310,66,558,2379,2481,1135,1313,378,7423,76,421,1974,1899,955,1465,633,16427,158,845,4917,3910,1514,3079,2004,6954,550,635,2166,1482,248,948,925,46570,5504,77,935,1880,1953,336,323,0,8220,87,514,1748,2360,1152,1719,640,7540,7,450,2001,2020,798,1632,632,16600,131,742,5246,4226,1838,2925,1492,8706,617,822,3498,2136,250,1066,317
39740,310M100US39740,"Reading, PA Metro Area",308861,149284,19876,376,3673,7395,6744,740,877,71,22764,949,2710,8331,4017,1752,4022,983,28081,1283,2601,11206,4323,2213,4514,1941,53656,2360,5048,21811,8532,3570,7621,4714,24907,3417,4328,8929,3175,918,2248,1892,159577,19684,186,2138,6923,7762,721,1893,61,23123,779,2042,6024,4718,2250,5491,1819,28772,1158,1922,9933,5629,3106,4954,2070,54615,1887,4426,23251,8768,3728,7809,4746,33383,4372,6242,15320,2869,896,2217,1467
39820,310M100US39820,"Redding, CA Metro Area",136200,65847,8257,64,1183,3056,3325,385,226,18,9536,153,1009,2998,3073,743,1273,287,10369,306,965,3223,3005,884,1329,657,24836,503,1989,6430,7505,2806,3490,2113,12849,598,1377,3481,3261,1158,1860,1114,70353,7851,87,746,2493,3461,576,473,15,9378,56,738,1810,3298,1208,1766,502,10825,162,978,2410,3668,1291,1686,630,26436,768,2059,6514,8621,3129,3544,1801,15863,852,1820,5326,4682,1167,1381,635
