Risk_Score,Race,Gender,Age_Cat,Edu_Cat,Htn,Freq_nhanes,Mean_Tchols,Err_Tchols,Mean_HDL,Err_HDL,Mean_bp,Err_bp,smoking_stat
7,WhiteNH,Female,Age_75_,HS_or_less,0,0,261.2038584,3.708136476,68.0290068,1.923591562,117.0805161,0.986515792,1
8,WhiteNH,Female,Age_75_,HS_or_less,0,0,185.9374319,2.499578251,43.17071971,0.51634097,117.1677328,0.85543989,1
9,WhiteNH,Female,Age_75_,HS_or_less,0,19.2975,188.5310207,1.294243863,43.89139548,0.473521666,139.7480023,0.775421904,0
10,WhiteNH,Female,Age_75_,HS_or_less,0,0.598895,262.6588863,2.873009128,43.80049943,0.920890598,118.1985699,1.044953292,0
11,WhiteNH,Female,Age_75_,HS_or_less,0,19.1089,265.7433944,1.796188235,72.39123041,1.264310113,141.808121,0.916547652,0
12,WhiteNH,Female,Age_75_,HS_or_less,0,0.600089,266.7267737,3.747672835,71.84820262,2.116934907,148.6073914,2.569955255,1
13,WhiteNH,Female,Age_75_,HS_or_less,0,1.10672,188.3949367,2.29887812,42.54070271,0.577885603,141.2029174,0.996744516,1
14,WhiteNH,Female,Age_75_,HS_or_less,0,0,271.8690571,3.423897855,43.26009323,0.908451164,118.5830853,1.13868235,1
15,WhiteNH,Female,Age_75_,HS_or_less,0,3.31221,270.8955577,3.598817271,43.60367481,0.633768038,142.8928153,1.312622926,0
16,WhiteNH,Female,Age_75_,HS_or_less,0,0.660562,271.2702687,3.738973811,42.65475087,0.973724242,142.5698705,2.890239368,1
17,WhiteNH,Female,Age_75_,HS_or_less,1,4.12698,186.4170217,1.289108856,65.42927729,0.64842954,117.9730167,0.744812559,0
18,WhiteNH,Female,Age_75_,HS_or_less,1,0.396299,188.518069,2.187122213,65.50384379,0.909966712,118.4703111,1.07643861,1
19,WhiteNH,Female,Age_75_,HS_or_less,1,52.5041,191.4820567,1.17361968,65.0721437,0.522985063,142.0894688,0.650388071,0
20,WhiteNH,Female,Age_75_,HS_or_less,1,1.62007,255.2352473,1.908694426,68.16515771,1.41419315,118.8906438,0.798363595,0
21,WhiteNH,Female,Age_75_,HS_or_less,1,1.4026,179.3573875,1.53170019,42.72850124,0.526630033,119.7749908,0.754786259,0
22,WhiteNH,Female,Age_75_,HS_or_less,1,1.20019,189.2702985,1.853608897,67.05386575,1.014361792,144.2558211,0.838696719,1
23,WhiteNH,Female,Age_75_,HS_or_less,1,0,257.407955,3.743136198,66.21300347,1.917401822,118.7178978,0.992029367,1
24,WhiteNH,Female,Age_75_,HS_or_less,1,0,182.1415285,2.449228431,41.35471638,0.521145764,118.8051145,0.929185785,1
25,WhiteNH,Female,Age_75_,HS_or_less,1,16.9812,184.7351173,1.09638176,42.07539215,0.447879891,141.385384,0.79544778,0
26,WhiteNH,Female,Age_75_,HS_or_less,1,1.13639,258.8629828,2.87185897,41.9844961,0.936615782,119.8359516,1.057857487,0
27,WhiteNH,Female,Age_75_,HS_or_less,1,13.2424,261.947491,1.985698563,70.57522708,1.197174643,143.4455027,0.891500365,0
28,WhiteNH,Female,Age_75_,HS_or_less,1,0.772878,262.9308703,3.842749687,70.03219929,2.116926743,150.244773,2.611876463,1
29,WhiteNH,Female,Age_75_,HS_or_less,1,0.828966,184.5990333,2.257226755,40.72469938,0.571238736,142.8402991,0.999729403,1
30,WhiteNH,Female,Age_75_,HS_or_less,1,0,268.0731536,3.252404758,41.4440899,0.95458872,120.2204669,1.150401084,1
31,WhiteNH,Female,Age_75_,HS_or_less,1,3.91225,267.0996543,3.416594375,41.78767148,0.629433826,144.530197,1.396107754,0
32,WhiteNH,Female,Age_75_,HS_or_less,1,0.00197383,267.4743653,3.730064579,40.83874754,0.987981498,144.2072521,2.848986717,1
1,WhiteNH,Female,Age_75_,some_coll_,0,30.8042,190.5279626,1.210427092,68.99289813,0.636612048,114.8744875,0.673872813,0
2,WhiteNH,Female,Age_75_,some_coll_,0,1.77447,192.6290098,2.198487336,69.06746463,0.968934257,115.3717818,1.074788672,1
3,WhiteNH,Female,Age_75_,some_coll_,0,82.6818,195.5929975,1.213439932,68.63576454,0.531159807,138.9909396,0.624729794,0
4,WhiteNH,Female,Age_75_,some_coll_,0,5.37944,259.3461881,1.895964117,71.72877855,1.363583748,115.7921145,0.809381751,0
5,WhiteNH,Female,Age_75_,some_coll_,0,6.5279,183.4683283,1.657457701,46.29212208,0.532698768,116.6764616,0.728369418,0
6,WhiteNH,Female,Age_75_,some_coll_,0,2.60152,193.3812393,1.902753816,70.61748659,1.073927552,141.1572919,0.941946121,1
7,WhiteNH,Female,Age_75_,some_coll_,0,0,261.5188958,3.676592761,69.77662431,1.924852471,115.6193686,1.029169763,1
8,WhiteNH,Female,Age_75_,some_coll_,0,0,186.2524693,2.540044722,44.91833722,0.557276899,115.7065852,0.891774867,1
9,WhiteNH,Female,Age_75_,some_coll_,0,19.4299,188.8460581,1.275773749,45.639013,0.46871677,138.2868548,0.757244271,0
10,WhiteNH,Female,Age_75_,some_coll_,0,0.266437,262.9739236,3.039012023,45.54811694,0.931656954,116.7374224,1.033232052,0
11,WhiteNH,Female,Age_75_,some_coll_,0,39.5644,266.0584318,1.864639983,74.13884792,1.238437105,140.3469735,0.932918756,0
12,WhiteNH,Female,Age_75_,some_coll_,0,0.93357,267.0418111,3.82176738,73.59582013,2.115565135,147.1462438,2.557228224,1
13,WhiteNH,Female,Age_75_,some_coll_,0,1.04309,188.7099741,2.333528014,44.28832022,0.592943901,139.7417699,0.984147711,1
14,WhiteNH,Female,Age_75_,some_coll_,0,0,272.1840945,3.506547937,45.00771074,0.92373473,117.1219377,1.160680859,1
15,WhiteNH,Female,Age_75_,some_coll_,0,4.60709,271.2105951,3.809568415,45.35129232,0.608920968,141.4316678,1.341473038,0
16,WhiteNH,Female,Age_75_,some_coll_,0,0.462264,271.5853061,3.86552871,44.40236838,0.981721173,141.1087229,2.911533842,1
17,WhiteNH,Female,Age_75_,some_coll_,1,10.0682,186.7320591,1.293922707,67.1768948,0.612758863,116.5118691,0.7295349,0
18,WhiteNH,Female,Age_75_,some_coll_,1,0.656714,188.8331064,2.172996428,67.2514613,0.900661631,117.0091635,1.098870532,1
19,WhiteNH,Female,Age_75_,some_coll_,1,72.4263,191.7970941,1.207408995,66.81976121,0.506335544,140.6283213,0.62047396,0
20,WhiteNH,Female,Age_75_,some_coll_,1,2.5136,255.5502846,1.973607329,69.91277522,1.43611687,117.4294962,0.850544253,0
21,WhiteNH,Female,Age_75_,some_coll_,1,4.45193,179.6724248,1.517748892,44.47611875,0.498348635,118.3138432,0.757342911,0
22,WhiteNH,Female,Age_75_,some_coll_,1,1.53116,189.5853359,1.892034602,68.80148326,1.035436893,142.7946736,0.831976789,1
23,WhiteNH,Female,Age_75_,some_coll_,1,0,257.7229924,3.742855553,67.96062098,1.918760132,117.2567502,1.038991552,1
24,WhiteNH,Female,Age_75_,some_coll_,1,0,182.4565658,2.536433826,43.10233389,0.562050364,117.3439669,0.967613258,1
25,WhiteNH,Female,Age_75_,some_coll_,1,17.0978,185.0501547,1.177040924,43.82300966,0.443201081,139.9242364,0.783760878,0
26,WhiteNH,Female,Age_75_,some_coll_,1,0.505559,259.1780202,3.075683251,43.73211361,0.947392458,118.3748041,1.050765312,0
27,WhiteNH,Female,Age_75_,some_coll_,1,27.418,262.2625284,2.103432852,72.32284459,1.169970806,141.9843551,0.913485026,0
28,WhiteNH,Female,Age_75_,some_coll_,1,1.20238,263.2459077,3.944416341,71.7798168,2.115641612,148.7836255,2.601163013,1
29,WhiteNH,Female,Age_75_,some_coll_,1,0.781308,184.9140707,2.342312083,42.47231689,0.586772999,141.3791515,0.991922453,1
30,WhiteNH,Female,Age_75_,some_coll_,1,0,268.388191,3.373689303,43.19170741,0.969329726,118.7593194,1.176184255,1
31,WhiteNH,Female,Age_75_,some_coll_,1,5.4417,267.4146916,3.669507293,43.53528899,0.604704821,143.0690495,1.426566512,0
32,WhiteNH,Female,Age_75_,some_coll_,1,0.00138129,267.7894027,3.886722232,42.58636505,0.996043754,142.7461046,2.872224784,1
1,BlackNH,Male,Age_35_44,HS_or_less,0,5.61707,184.849528,1.443903219,63.09498216,0.546889533,110.7472919,0.558851458,0
2,BlackNH,Male,Age_35_44,HS_or_less,0,2.72988,186.9505753,2.236643479,63.16954866,0.969728768,111.2445862,0.759872405,1
3,BlackNH,Male,Age_35_44,HS_or_less,0,5.71478,189.9145629,1.340125784,62.73784857,0.563920017,134.863744,0.525378888,0
4,BlackNH,Male,Age_35_44,HS_or_less,0,2.9624,253.6677535,1.955002923,65.83086258,1.254140234,111.664919,0.575480948,0
5,BlackNH,Male,Age_35_44,HS_or_less,0,3.81692,177.7898937,1.852661004,40.3942061,0.464291133,112.549266,0.537845109,0
6,BlackNH,Male,Age_35_44,HS_or_less,0,5.33881,187.7028047,1.971296421,64.71957062,0.947392916,137.0300963,0.833731017,1
7,BlackNH,Male,Age_35_44,HS_or_less,0,4.26493,255.8404612,3.598797079,63.87870834,2.016103667,111.492173,1.002933617,1
8,BlackNH,Male,Age_35_44,HS_or_less,0,7.77387,180.5740347,2.192900556,39.02042125,0.45414846,111.5793896,0.731130591,1
9,BlackNH,Male,Age_35_44,HS_or_less,0,8.96001,183.1676235,1.413920579,39.74109702,0.505791396,134.1596592,0.597294735,0
10,BlackNH,Male,Age_35_44,HS_or_less,0,0.0017568,257.2954891,2.655819648,39.65020097,0.863139655,112.6102268,0.942062914,0
11,BlackNH,Male,Age_35_44,HS_or_less,0,5.39298,260.3799973,2.102402033,68.24093194,1.25982556,136.2197779,0.818008676,0
12,BlackNH,Male,Age_35_44,HS_or_less,0,2.98544,261.3633765,3.573851137,67.69790416,2.034784431,143.0190482,2.304946277,1
13,BlackNH,Male,Age_35_44,HS_or_less,0,6.52021,183.0315395,2.041685054,38.39040425,0.578756728,135.6145743,0.893350649,1
14,BlackNH,Male,Age_35_44,HS_or_less,0,8.37E-07,266.5056599,3.263689252,39.10979476,0.956952077,112.9947421,0.985125833,1
15,BlackNH,Male,Age_35_44,HS_or_less,0,0.00492747,265.5321605,3.385422406,39.45337635,0.606932139,137.3044722,1.164689981,0
16,BlackNH,Male,Age_35_44,HS_or_less,0,0.460607,265.9068715,3.441874374,38.5044524,1.01175714,136.9815273,2.878032157,1
17,BlackNH,Male,Age_35_44,HS_or_less,1,2.97678,181.0536246,1.619395089,61.27897883,0.622874275,112.3846735,0.662925268,0
18,BlackNH,Male,Age_35_44,HS_or_less,1,0.00202319,183.1546718,2.284649357,61.35354532,0.965099654,112.8819679,0.823887241,1
19,BlackNH,Male,Age_35_44,HS_or_less,1,4.58112,186.1186595,1.452521549,60.92184524,0.641043216,136.5011257,0.565474978,0
20,BlackNH,Male,Age_35_44,HS_or_less,1,0.000367481,249.8718501,2.109730814,64.01485925,1.37645357,113.3023006,0.669733817,0
21,BlackNH,Male,Age_35_44,HS_or_less,1,2.05176,173.9939903,1.82132649,38.57820277,0.546658319,114.1866476,0.617545135,0
22,BlackNH,Male,Age_35_44,HS_or_less,1,2.28247,183.9069013,2.042991472,62.90356729,0.966978897,138.667478,0.740991665,1
23,BlackNH,Male,Age_35_44,HS_or_less,1,0.828241,252.0445578,3.710991174,62.06270501,2.039593852,113.1295546,1.036931647,1
24,BlackNH,Male,Age_35_44,HS_or_less,1,0.634936,176.7781313,2.262512748,37.20441792,0.574699547,113.2167713,0.851236337,1
25,BlackNH,Male,Age_35_44,HS_or_less,1,7.75843,179.3717201,1.444119039,37.92509369,0.592657069,135.7970408,0.668327453,0
26,BlackNH,Male,Age_35_44,HS_or_less,1,0.000362337,253.4995857,2.75791463,37.83419764,0.945126198,114.2476085,0.986438117,0
27,BlackNH,Male,Age_35_44,HS_or_less,1,4.28245,256.5840938,2.386655301,66.42492861,1.241350611,137.8571595,0.826010919,0
28,BlackNH,Male,Age_35_44,HS_or_less,1,1.50943,257.5674731,3.748787542,65.88190083,2.063820958,144.6564299,2.36398996,1
29,BlackNH,Male,Age_35_44,HS_or_less,1,2.52969,179.2356361,2.130265824,36.57440092,0.668105613,137.2519559,0.928696492,1
30,BlackNH,Male,Age_35_44,HS_or_less,1,0.00102749,262.7097565,3.172703947,37.29379143,1.058658217,114.6321238,1.027492388,1
31,BlackNH,Male,Age_35_44,HS_or_less,1,0.0163935,261.7362571,3.277504974,37.63737302,0.694215725,138.9418539,1.2810477,0
32,BlackNH,Male,Age_35_44,HS_or_less,1,0.0013351,262.1109681,3.512730906,36.68844907,1.081972683,138.618909,2.84688485,1
1,BlackNH,Male,Age_35_44,some_coll_,0,8.22186,185.1645654,1.315778908,64.84259967,0.500701206,109.2861443,0.522820863,0
2,BlackNH,Male,Age_35_44,some_coll_,0,3.80707,187.2656127,2.13891731,64.91716617,0.959232412,109.7834387,0.780867285,1
3,BlackNH,Male,Age_35_44,some_coll_,0,9.4552,190.2296003,1.228972638,64.48546608,0.545407254,133.4025965,0.470699,0
4,BlackNH,Male,Age_35_44,some_coll_,0,3.06809,253.9827909,1.925624887,67.57848009,1.277481157,110.2037714,0.633064529,0
5,BlackNH,Male,Age_35_44,some_coll_,0,6.83065,178.1049311,1.738905496,42.14182361,0.427994634,111.0881184,0.526017708,0
6,BlackNH,Male,Age_35_44,some_coll_,0,1.85545,188.0178421,1.914137371,66.46718813,0.968170456,135.5689488,0.816965042,1
7,BlackNH,Male,Age_35_44,some_coll_,0,0.851534,256.1554986,3.547283864,65.62632585,2.016552918,110.0310254,1.041541311,1
8,BlackNH,Male,Age_35_44,some_coll_,0,1.29336,180.8890721,2.208522763,40.76803876,0.497151393,110.1182421,0.768760312,1
9,BlackNH,Male,Age_35_44,some_coll_,0,9.90466,183.4826609,1.347785991,41.48871453,0.498253668,132.6985116,0.567323738,0
10,BlackNH,Male,Age_35_44,some_coll_,0,1.26949,257.6105265,2.810625342,41.39781848,0.872877076,111.1490792,0.925245422,0
11,BlackNH,Male,Age_35_44,some_coll_,0,5.36508,260.6950346,2.129673354,69.98854945,1.232625645,134.7586303,0.832088616,0
12,BlackNH,Male,Age_35_44,some_coll_,0,1.65441,261.6784139,3.632917611,69.44552167,2.032611438,141.5579007,2.289209249,1
13,BlackNH,Male,Age_35_44,some_coll_,0,1.34774,183.3465769,2.047880473,40.13802176,0.59122685,134.1534267,0.875258783,1
14,BlackNH,Male,Age_35_44,some_coll_,0,0.191713,266.8206973,3.330059104,40.85741227,0.969906567,111.5335946,1.006981099,1
15,BlackNH,Male,Age_35_44,some_coll_,0,4.4892,265.8471979,3.589879499,41.20099386,0.578315295,135.8433247,1.194164639,0
16,BlackNH,Male,Age_35_44,some_coll_,0,0.652561,266.2219089,3.560015512,40.25206991,1.017963265,135.5203798,2.898201213,1
17,BlackNH,Male,Age_35_44,some_coll_,1,2.00633,181.3686619,1.581043634,63.02659634,0.583047217,110.923526,0.640234957,0
18,BlackNH,Male,Age_35_44,some_coll_,1,1.12861,183.4697092,2.241173081,63.10116284,0.954739984,111.4208204,0.848847465,1
19,BlackNH,Male,Age_35_44,some_coll_,1,9.08658,186.4336969,1.433560731,62.66946275,0.625106272,135.0399782,0.524118985,0
20,BlackNH,Male,Age_35_44,some_coll_,1,1.66509,250.1868875,2.13724116,65.76247676,1.3978816,111.8411531,0.726319453,0
21,BlackNH,Male,Age_35_44,some_coll_,1,1.5119,174.3090277,1.771866417,40.32582028,0.516533278,112.7255001,0.614966218,0
22,BlackNH,Male,Age_35_44,some_coll_,1,1.84147,184.2219387,2.045132596,64.6511848,0.987525716,137.2063304,0.728558375,1
23,BlackNH,Male,Age_35_44,some_coll_,1,0.24805,252.3595952,3.692448887,63.81032252,2.040125711,111.6684071,1.078686186,1
24,BlackNH,Male,Age_35_44,some_coll_,1,0.369727,177.0931687,2.327781083,38.95203543,0.609546071,111.7556238,0.889071405,1
25,BlackNH,Male,Age_35_44,some_coll_,1,7.8701,179.6867575,1.46071091,39.6727112,0.586542703,134.3358933,0.648969178,0
26,BlackNH,Male,Age_35_44,some_coll_,1,0.26183,253.814623,2.946722045,39.58181515,0.954214868,112.7864609,0.975223514,0
27,BlackNH,Male,Age_35_44,some_coll_,1,2.65085,256.8991312,2.458125038,68.17254612,1.213884278,136.396012,0.845536219,0
28,BlackNH,Male,Age_35_44,some_coll_,1,0.627348,257.8825105,3.835352311,67.62951834,2.061765429,143.1952823,2.350649774,1
29,BlackNH,Male,Age_35_44,some_coll_,1,2.30073,179.5506735,2.189568438,38.32201843,0.679200344,135.7908084,0.916451808,1
30,BlackNH,Male,Age_35_44,some_coll_,1,0.235273,263.0247938,3.276357325,39.04140894,1.070549789,113.1709762,1.052940085,1
31,BlackNH,Male,Age_35_44,some_coll_,1,0.0149354,262.0512945,3.521225595,39.38499053,0.669608536,137.4807063,1.311492977,0
32,BlackNH,Male,Age_35_44,some_coll_,1,1.89149,262.4260055,3.660236407,38.43606658,1.087942897,137.1577614,2.868912462,1
1,BlackNH,Male,Age_45_54,HS_or_less,0,4.86463,190.4583876,1.495119944,64.1377383,0.612839292,111.7361079,0.600266421,0
2,BlackNH,Male,Age_45_54,HS_or_less,0,4.66603,192.5594348,2.282039617,64.2123048,1.017574489,112.2334023,0.798598374,1
3,BlackNH,Male,Age_45_54,HS_or_less,0,13.6542,195.5234225,1.37794387,63.78060471,0.655823148,135.8525601,0.569104506,0
4,BlackNH,Male,Age_45_54,HS_or_less,0,2.99042,259.2766131,2.053974116,66.87361872,1.25260175,112.653735,0.614710444,0
5,BlackNH,Male,Age_45_54,HS_or_less,0,5.17572,183.3987533,1.947438366,41.43696225,0.549521789,113.538082,0.578197204,0
6,BlackNH,Male,Age_45_54,HS_or_less,0,11.5904,193.3116643,1.961656445,65.76232676,1.028725173,138.0189123,0.770067778,1
7,BlackNH,Male,Age_45_54,HS_or_less,0,2.83083,261.4493208,3.651209763,64.92146448,1.928223021,112.480989,0.972652022,1
8,BlackNH,Male,Age_45_54,HS_or_less,0,2.49784,186.1828943,2.292170558,40.06317739,0.48908739,112.5682057,0.766359894,1
9,BlackNH,Male,Age_45_54,HS_or_less,0,10.2561,188.7764831,1.442447844,40.78385317,0.522803328,135.1484752,0.62832861,0
10,BlackNH,Male,Age_45_54,HS_or_less,0,0.990235,262.9043486,2.792219006,40.69295711,0.848134285,113.5990428,0.961564235,0
11,BlackNH,Male,Age_45_54,HS_or_less,0,5.85216,265.9888568,2.182785518,69.28368809,1.275141626,137.2085939,0.83171336,0
12,BlackNH,Male,Age_45_54,HS_or_less,0,5.45804,266.9722361,3.681191768,68.7406603,2.075366531,144.0078643,2.340562793,1
13,BlackNH,Male,Age_45_54,HS_or_less,0,11.9441,188.6403991,2.194910072,39.43316039,0.543054714,136.6033903,0.896953365,1
14,BlackNH,Male,Age_45_54,HS_or_less,0,1.54017,272.1145195,3.135761586,40.15255091,0.956900983,113.9835582,0.960104728,1
15,BlackNH,Male,Age_45_54,HS_or_less,0,0.00035678,271.1410201,3.698712915,40.49613249,0.649409736,138.2932882,1.175794264,0
16,BlackNH,Male,Age_45_54,HS_or_less,0,2.65412,271.5157311,3.618839046,39.54720855,0.980051361,137.9703434,2.827844373,1
17,BlackNH,Male,Age_45_54,HS_or_less,1,2.90027,186.6624841,1.61333017,62.32173497,0.64718103,113.3734896,0.713015848,0
18,BlackNH,Male,Age_45_54,HS_or_less,1,0.494018,188.7635314,2.29229581,62.39630147,0.990398095,113.870784,0.871814396,1
19,BlackNH,Male,Age_45_54,HS_or_less,1,3.37826,191.7275191,1.429152785,61.96460138,0.690957095,137.4899417,0.623326382,0
20,BlackNH,Male,Age_45_54,HS_or_less,1,0.865566,255.4807096,2.162776916,65.05761539,1.358364801,114.2911167,0.718436398,0
21,BlackNH,Male,Age_45_54,HS_or_less,1,1.62293,179.6028498,1.872768064,39.62095892,0.582778126,115.1754637,0.668815,0
22,BlackNH,Male,Age_45_54,HS_or_less,1,1.40037,189.5157609,1.991423416,63.94632343,1.024771886,139.656294,0.684019361,1
23,BlackNH,Male,Age_45_54,HS_or_less,1,0.000164923,257.6534174,3.739159592,63.10546115,1.941056463,114.1183707,1.017998143,1
24,BlackNH,Male,Age_45_54,HS_or_less,1,0.000142809,182.3869908,2.322512345,38.24717406,0.563579904,114.2055873,0.893462764,1
25,BlackNH,Male,Age_45_54,HS_or_less,1,2.66421,184.9805797,1.413092644,38.96784983,0.568443376,136.7858569,0.711065602,0
26,BlackNH,Male,Age_45_54,HS_or_less,1,0.000204234,259.1084452,2.859907118,38.87695378,0.906626891,115.2364245,1.015431075,0
27,BlackNH,Male,Age_45_54,HS_or_less,1,4.13074,262.1929534,2.422900839,67.46768476,1.238613803,138.8459756,0.851950599,0
28,BlackNH,Male,Age_45_54,HS_or_less,1,1.72473,263.1763327,3.829103755,66.92465697,2.09297458,145.6452459,2.403085983,1
29,BlackNH,Male,Age_45_54,HS_or_less,1,3.3983,184.8444957,2.23987756,37.61715706,0.600584106,138.240772,0.943315427,1
30,BlackNH,Male,Age_45_54,HS_or_less,1,0.472528,268.318616,3.012847517,38.33654758,1.036844502,115.6209398,1.013896274,1
31,BlackNH,Male,Age_45_54,HS_or_less,1,1.18699,267.3451166,3.576492395,38.68012916,0.699777782,139.9306699,1.29922649,0
32,BlackNH,Male,Age_45_54,HS_or_less,1,1.92E-06,267.7198277,3.663146448,37.73120522,1.030485388,139.607725,2.799875875,1
1,BlackNH,Male,Age_45_54,some_coll_,0,5.21395,190.7734249,1.426219568,65.88535582,0.543826552,110.2749604,0.579210881,0
2,BlackNH,Male,Age_45_54,some_coll_,0,0.998723,192.8744722,2.220900492,65.95992231,0.991853095,110.7722547,0.827191498,1
3,BlackNH,Male,Age_45_54,some_coll_,0,7.40989,195.8384599,1.328708741,65.52822222,0.614922006,134.3914125,0.53249721,0
4,BlackNH,Male,Age_45_54,some_coll_,0,2.48739,259.5916505,2.063275412,68.62123624,1.263591432,111.1925874,0.679411564,0
5,BlackNH,Male,Age_45_54,some_coll_,0,8.94402,183.7137906,1.880493738,43.18457976,0.488005257,112.0769345,0.579541234,0
6,BlackNH,Male,Age_45_54,some_coll_,0,2.0982,193.6267017,1.943787355,67.50994428,1.032781661,136.5577648,0.761227707,1
7,BlackNH,Male,Age_45_54,some_coll_,0,0.473319,261.7643582,3.621535049,66.66908199,1.920525313,111.0198415,1.019373917,1
8,BlackNH,Male,Age_45_54,some_coll_,0,1.33381,186.4979317,2.339894611,41.8107949,0.498675188,111.1070581,0.811102169,1
9,BlackNH,Male,Age_45_54,some_coll_,0,8.73203,189.0915205,1.43189121,42.53147068,0.484062894,133.6873277,0.611580602,0
10,BlackNH,Male,Age_45_54,some_coll_,0,0.593332,263.219386,2.965640702,42.44057462,0.839522409,112.1378953,0.952544541,0
11,BlackNH,Male,Age_45_54,some_coll_,0,3.05444,266.3038942,2.243271691,71.0313056,1.235618667,135.7474464,0.853884742,0
12,BlackNH,Male,Age_45_54,some_coll_,0,0.426107,267.2872735,3.758876459,70.48827781,2.06564024,142.5467167,2.328105367,1
13,BlackNH,Male,Age_45_54,some_coll_,0,2.92008,188.9554365,2.235009569,41.1807779,0.527313991,135.1422428,0.88694231,1
14,BlackNH,Male,Age_45_54,some_coll_,0,1.70E-07,272.4295568,3.228455947,41.90016842,0.953510748,112.5224106,0.98968575,1
15,BlackNH,Male,Age_45_54,some_coll_,0,0.231878,271.4560574,3.906267804,42.24375,0.596972988,136.8321407,1.210849846,0
16,BlackNH,Male,Age_45_54,some_coll_,0,0.00730849,271.8307685,3.751734035,41.29482606,0.970391238,136.5091958,2.850849652,1
17,BlackNH,Male,Age_45_54,some_coll_,1,1.42105,186.9775215,1.622465327,64.06935248,0.582560525,111.912342,0.702111995,0
18,BlackNH,Male,Age_45_54,some_coll_,1,0.000123364,189.0785688,2.282576429,64.14391898,0.964137576,112.4096364,0.903300028,1
19,BlackNH,Male,Age_45_54,some_coll_,1,1.97999,192.0425564,1.462893087,63.71221889,0.652537308,136.0287942,0.598007779,0
20,BlackNH,Male,Age_45_54,some_coll_,1,0.000359983,255.795747,2.224126938,66.8052329,1.368636276,112.8299691,0.780567863,0
21,BlackNH,Male,Age_45_54,some_coll_,1,1.6026,179.9178872,1.865969351,41.36857643,0.525512548,113.7143161,0.676959176,0
22,BlackNH,Male,Age_45_54,some_coll_,1,0.208239,189.8307983,2.031457946,65.69394094,1.029018005,138.1951465,0.680991859,1
23,BlackNH,Male,Age_45_54,some_coll_,1,0.137876,257.9684548,3.741168096,64.85307866,1.933502472,112.6572231,1.06714368,1
24,BlackNH,Male,Age_45_54,some_coll_,1,0.000127096,182.7020282,2.417843131,39.99479157,0.572233288,112.7444398,0.937154811,1
25,BlackNH,Male,Age_45_54,some_coll_,1,5.77387,185.2956171,1.482338815,40.71546735,0.533366288,135.3247093,0.703030915,0
26,BlackNH,Male,Age_45_54,some_coll_,1,0.122374,259.4234826,3.067319254,40.62457129,0.898775048,113.775277,1.011553151,0
27,BlackNH,Male,Age_45_54,some_coll_,1,1.88648,262.5079908,2.523688695,69.21530227,1.198035741,137.384828,0.87897443,0
28,BlackNH,Male,Age_45_54,some_coll_,1,0.646314,263.4913701,3.933300885,68.67227448,2.083416453,144.1840984,2.392920149,1
29,BlackNH,Male,Age_45_54,some_coll_,1,1.66162,185.1595331,2.329276696,39.36477457,0.586695023,136.7796244,0.938823468,1
30,BlackNH,Male,Age_45_54,some_coll_,1,0.00020876,268.6336534,3.146111589,40.08416509,1.033889712,114.1597923,1.046454316,1
31,BlackNH,Male,Age_45_54,some_coll_,1,0.771451,267.660154,3.821071796,40.42774667,0.651683087,138.4695224,1.334563171,0
32,BlackNH,Male,Age_45_54,some_coll_,1,1.06E-08,268.034865,3.824786924,39.47882273,1.021477742,138.1465775,2.824774158,1
1,BlackNH,Male,Age_55_64,HS_or_less,0,2.4415,190.2228437,1.619236794,65.59634902,0.726477437,113.5781485,0.66148367,0
2,BlackNH,Male,Age_55_64,HS_or_less,0,1.80305,192.323891,2.295267893,65.67091552,1.066517035,114.0754429,0.890048552,1
3,BlackNH,Male,Age_55_64,HS_or_less,0,6.22158,195.2878786,1.560113895,65.23921543,0.691956686,137.6946007,0.636546455,0
4,BlackNH,Male,Age_55_64,HS_or_less,0,0.825592,259.0410692,2.007056614,68.33222944,1.358443914,114.4957756,0.626409826,0
5,BlackNH,Male,Age_55_64,HS_or_less,0,1.89247,183.1632094,2.078234652,42.89557296,0.648737882,115.3801226,0.646348396,0
6,BlackNH,Male,Age_55_64,HS_or_less,0,9.38582,193.0761204,2.111034368,67.22093748,0.992495293,139.860953,0.868418411,1
7,BlackNH,Male,Age_55_64,HS_or_less,0,1.62878,261.2137769,3.57921795,66.3800752,1.947788176,114.3230296,1.007203548,1
8,BlackNH,Male,Age_55_64,HS_or_less,0,1.06901,185.9473504,2.333194878,41.52178811,0.553364881,114.4102463,0.816060408,1
9,BlackNH,Male,Age_55_64,HS_or_less,0,6.06056,188.5409392,1.542972602,42.24246388,0.574350537,136.9905158,0.710290692,0
10,BlackNH,Male,Age_55_64,HS_or_less,0,0.297535,262.6688048,2.848614832,42.15156783,0.955859261,115.4410835,0.98521898,0
11,BlackNH,Male,Age_55_64,HS_or_less,0,2.37915,265.7533129,2.044261693,70.7422988,1.366456605,139.0506345,0.91421848,0
12,BlackNH,Male,Age_55_64,HS_or_less,0,2.14709,266.7366922,3.389637296,70.19927102,2.081240541,145.8499049,2.398498668,1
13,BlackNH,Male,Age_55_64,HS_or_less,0,4.65822,188.4048552,2.032717322,40.89177111,0.674371906,138.4454309,0.997014419,1
14,BlackNH,Male,Age_55_64,HS_or_less,0,0.708845,271.8789756,3.595046461,41.61116162,0.953217805,115.8255988,0.984036603,1
